4257028;26015916;2490198501;
4257028;2490198501;26015914;
4257028;26015914;3092764714;
4257028;3092764714;26015912;
4257028;26015912;2490198494;
4257028;2490198494;26015910;
4257028;26015910;128580399;
4257028;128580399;26015908;
4257028;26015908;26015906;
4257028;26015906;26015904;
4257028;26015904;26015902;
4257028;26015902;26015900;
4257028;26015900;128583855;
4257028;128583855;3092764691;
4257028;3092764691;26015898;
4257028;26015898;26015896;
4257028;26015896;26015894;
4257028;26015894;3522105988;
4257028;3522105988;26015892;
4259343;26015879;3092764697;
4259343;3092764697;3713666408;
4259343;3713666408;3092764705;
4259343;3092764705;3713666409;
4259343;3713666409;25532146;
4259343;25532146;3713666412;
4259343;3713666412;3092764699;
4259343;3092764699;3713666415;
4259343;3713666415;25532145;
4259343;25532145;3713666420;
4259343;3713666420;3092764710;
4259343;3092764710;25532144;
4259343;25532144;3713667325;
4259343;3713667325;26122713;
4259345;26122714;25532197;
4259345;25532197;3713667327;
4259345;3713667327;3713666423;
4259345;3713666423;3713666422;
4259345;3713666422;25532199;
4259345;25532199;3713666421;
4259345;3713666421;3713666419;
4259345;3713666419;25532200;
4259345;25532200;3713666416;
4259345;3713666416;3713666414;
4259345;3713666414;3713666413;
4259345;3713666413;25532201;
4259345;25532201;25532202;
4259345;25532202;26015889;
4259341;26015892;3522106297;
4259341;3522106297;3522106299;
4259341;3522106299;25532204;
4259341;25532204;3522106301;
4259341;3522106301;3522106300;
4259341;3522106300;112597522;
4259341;112597522;3522106294;
4259341;3522106294;25532205;
4259341;25532205;3522105991;
4259341;3522105991;112597525;
4259344;26122714;3713667326;
4259344;3713667326;25532193;
4259344;25532193;3713666418;
4259344;3713666418;25532222;
35382988;1353844824;2262329907;
35382988;2262329907;2262329903;
35382988;2262329903;1353844823;
35382988;1353844823;414952168;
35382988;414952168;414952169;
35382988;414952169;414952163;
35382988;414952163;414952170;
35382988;414952170;1594780157;
35382988;1594780157;1594780122;
35382988;1594780122;414953441;
35382988;414953441;3644725901;
35382988;3644725901;3644725900;
35382988;3644725900;414953543;
35382988;414953543;3644725899;
35382988;3644725899;414952158;
35382988;414952158;3644725898;
35382988;3644725898;3644725897;
35382988;3644725897;414954428;
35382988;414954428;3644725902;
35382988;3644725902;414952121;
103844313;1097379559;1097379509;
103844313;1097379509;1731168076;
103844313;1731168076;1097379603;
103844313;1097379603;1097379528;
103844313;1097379528;1103500487;
103844311;1198770878;1198770882;
103844309;1198770858;1198770882;
103844310;128655643;1198770855;
103844310;1198770855;1198770853;
103847400;1198805133;1198805079;
103847400;1198805079;1198805224;
103847400;1198805224;1198805077;
103847400;1198805077;1198805103;
103847402;1198805182;415754686;
103847403;1198805189;1198805201;
103847403;1198805201;1198805159;
103847403;1198805159;1198805197;
103847403;1198805197;1198805130;
103847403;1198805130;1198805100;
103847403;1198805100;1198805193;
103847403;1198805193;1198805166;
103847403;1198805166;1198805157;
103847403;1198805157;1198805100;
103847406;1198805220;1198805223;
103847406;1198805223;1198805135;
103847406;1198805135;1198805148;
103847406;1198805148;1198805177;
103847409;1198805177;1198805132;
103847409;1198805132;1198805173;
103847409;1198805173;1198805090;
103847409;1198805090;1198805103;
103847409;1198805103;1198805222;
103847409;1198805222;1198805203;
103847409;1198805203;1198805221;
103847409;1198805221;1198805195;
103847409;1198805195;1198805209;
103847409;1198805209;1198805073;
103847409;1198805073;1198805182;
103847409;1198805182;1198805098;
103847409;1198805098;1198805162;
103847409;1198805162;1198805185;
103847409;1198805185;1198805194;
103847409;1198805194;1198805169;
103847409;1198805169;1198805155;
103847409;1198805155;1198805152;
103847409;1198805152;1198805133;
103847409;1198805133;1198805096;
103847409;1198805096;1198805150;
103847409;1198805150;1198805136;
103847409;1198805136;1198805177;
35416640;414913215;1198770858;
35416640;1198770858;1198770853;
35416640;1198770853;414952117;
35416640;414952117;414913213;
35416640;414913213;1198805109;
35416640;1198805109;414913214;
35416640;414913214;1097379574;
35416640;1097379574;415754656;
35416640;415754656;414913215;
12543115;1103952854;1103952826;
12543115;1103952826;1548075971;
12543115;1548075971;1103952891;
12543115;1103952891;1103952900;
12543115;1103952900;1103952870;
12543115;1103952870;114310515;
12543115;114310515;114310516;
12543115;114310516;114310686;
12543115;114310686;114310687;
12543115;114310687;114310688;
12543115;114310688;114310690;
12543115;114310690;114310692;
12543115;114310692;114310694;
12543115;114310694;114310695;
12543115;114310695;114310696;
12543115;114310696;114310697;
12543115;114310697;114310698;
12543115;114310698;114310699;
12543115;114310699;114310701;
12543115;114310701;114310703;
12543115;114310703;114310704;
12543115;114310704;114310705;
12543115;114310705;114310707;
12543115;114310707;114310708;
12543115;114310708;114310709;
12543115;114310709;114310710;
12543115;114310710;114310712;
12543115;114310712;114310713;
12543115;114310713;114310714;
13798046;128580161;2490198492;
13798046;2490198492;128580163;
13798046;128580163;128580166;
13798046;128580166;128579822;
13798046;128579822;3092764690;
13798046;3092764690;128579825;
13798046;128579825;128579831;
13798046;128579831;128579832;
13798046;128579832;3092764698;
13798046;3092764698;128579264;
13798158;26015895;3092764704;
13798158;3092764704;3092764709;
13798158;3092764709;128587399;
13798158;128587399;128587401;
13798158;128587401;128587402;
13798158;128587402;128587405;
13798158;128587405;128587408;
13798158;128587408;128587410;
13798158;128587410;128587416;
13798158;128587416;128591046;
13798158;128591046;128591048;
13798158;128591048;128591050;
13798158;128591050;128591054;
13798089;128581932;2490198488;
13798089;2490198488;128581937;
13798089;128581937;128583030;
13798089;128583030;128583031;
13798291;128594093;128607704;
13798291;128607704;2354389947;
13798291;2354389947;2354389957;
13798291;2354389957;2354389960;
13798291;2354389960;2354389959;
13798291;2354389959;2354389951;
